baseline,bootstrap_seeds,campaign_id,campaign_profile,candidate,comparison,concurrent_pairs,effect_metric,evidence_label,holm_adjusted_p,holm_family,holm_family_size,interaction_definition,items_per_arc,mean_reduction_pct,median_difference_ci95_ms,median_difference_ms,median_reduction_ci95_pct,median_reduction_pct,paired_trials,participants,rank_biserial_ci95,rank_biserial_effect,raw_paired_differences_ms,route,trial_ids,wilcoxon_signed_rank_p
reference-itemwise,"{'median_reduction': 11921893943356341847, 'median_difference': 14853894840345961314, 'rank_biserial': 17361520966968114849}",preswap-eu-load-v3-final,load,phase-coalesced-itemwise,phase_coalescing_vs_reference,1024,stage-wall,eu_load,0.00011444091796875,high-load:exploratory,60,,15,37.37701039885325,"[37053.188678499995, 37324.243752]",37229.454298,"[37.322043205961165, 37.608874255818534]",37.492844553359745,20,8,"[1.0, 1.0]",1.0,"[36439.359499, 37217.611544, 37108.718332, 35928.771223, 36471.213324, 36997.659025, 37246.504408, 37810.02616, 37589.378433, 37241.297052, 37492.731147, 37196.924124, 37194.218455, 37263.067056, 36343.00724, 36977.055528, 37282.389345, 37575.59127, 37366.098159, 37443.271357]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1.9073486328125e-06
phase-coalesced-itemwise,"{'median_reduction': 17066895396771119270, 'median_difference': 14349376186559727293, 'rank_biserial': 14573178273209023808}",preswap-eu-load-v3-final,load,batch-joint-presigning-itemwise,batch_joint_presigning_vs_phase_coalesced_itemwise,1024,stage-wall,eu_load,1.0,high-load:exploratory,60,,15,-0.1127151983977777,"[-169.27961349999998, 125.6726345]",-97.9681355,"[-0.27210056473019584, 0.2014751948949713]",-0.1575532003518627,20,8,"[-0.6571428571428571, 0.3142857142857143]",-0.20952380952380953,"[228.851163, -164.835456, -97.823323, 183.754587, 288.810827, 143.569119, 278.280799, -98.112948, -430.436927, -141.193089, -142.825297, 34.080414, -560.41756, 394.113718, 107.77615, -533.09536, -358.208265, -379.269577, 36.623981, -173.723771]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.4304332733154297
reference-itemwise,"{'median_reduction': 9594055689415364613, 'median_difference': 5218588245838137247, 'rank_biserial': 13619004288716438424}",preswap-eu-load-v3-final,load,batch-joint-presigning-itemwise,batch_joint_presigning_vs_reference,1024,stage-wall,eu_load,0.00011444091796875,high-load:exploratory,60,,15,37.307354509117076,"[36842.1026155, 37250.276062000004]",37120.6660535,"[37.14171379822976, 37.48820154416083]",37.31860591444067,20,8,"[1.0, 1.0]",1.0,"[36668.210662, 37052.776088, 37010.895009, 36112.52581, 36760.024151, 37141.228144, 37524.785207, 37711.913212, 37158.941506, 37100.103963, 37349.90585, 37231.004538, 36633.800895, 37657.180774, 36450.78339, 36443.960168, 36924.18108, 37196.321693, 37402.72214, 37269.547586]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1.9073486328125e-06
batch-joint-presigning-itemwise,"{'median_reduction': 10307269667005901458, 'median_difference': 11763620797496650898, 'rank_biserial': 10079086214931914552}",preswap-eu-load-v3-final,load,batch-joint-presigning-batch-verification,batch_verification_with_batch_joint_presigning,1024,stage-wall,eu_load,2.288818359375e-05,high-load:H1-aggregate-within-shared,12,,15,2.7721072825835327,"[1574.0990345, 1846.871799]",1728.46429,"[2.5279366899495663, 2.9669100841807667]",2.7815892755974674,20,8,"[1.0, 1.0]",1.0,"[1577.727789, 1796.805232, 1467.721427, 2080.51531, 1575.558924, 1852.210806, 1415.454743, 1530.044629, 2101.965231, 1754.540185, 1488.680867, 1702.388395, 1909.614647, 1027.029907, 1633.189691, 1835.078714, 1841.532792, 2402.242434, 1572.639145, 1954.422379]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1.9073486328125e-06
phase-coalesced-itemwise,"{'median_reduction': 15180715217888169621, 'median_difference': 1443154465470036760, 'rank_biserial': 1843590276984157428}",preswap-eu-load-v3-final,load,phase-coalesced-batch-verification,batch_verification_with_phase_coalescing,1024,stage-wall,eu_load,0.00011444091796875,high-load:exploratory,60,,15,2.7549309208067045,"[1543.268032, 1864.583997]",1732.192666,"[2.4910882741689226, 2.994703048550538]",2.7768358647993208,20,8,"[1.0, 1.0]",1.0,"[1949.310886, 1890.219369, 1636.214939, 1996.335216, 2038.696524, 2049.787499, 1753.861888, 1361.070561, 1561.501348, 1838.948625, 1463.292378, 1615.3904, 1525.034716, 1436.74137, 1710.523444, 1474.499857, 1441.68616, 1975.524779, 1763.437322, 1787.260526]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1.9073486328125e-06
phase-coalesced-batch-verification,"{'median_reduction': 1552224866187050544, 'median_difference': 16764937792562713535, 'rank_biserial': 8729572542848012746}",preswap-eu-load-v3-final,load,batch-joint-presigning-batch-verification,batch_joint_presigning_vs_phase_coalesced_aggregate,1024,stage-wall,eu_load,0.9730720520019531,high-load:H2-envelope-beyond-phase-coalescing,12,,15,-0.09380898896114749,"[-163.3453495, 36.040382]",-57.066959999999995,"[-0.2711599891213341, 0.059618786553250466]",-0.09419170186645293,20,8,"[-0.8285714285714286, 0.05714285714285714]",-0.42857142857142855,"[-142.731934, -258.249593, -266.316835, 267.934681, -174.326773, -54.007574, -60.126346, 70.86112, 110.026956, -225.601529, -117.436808, 121.078409, -175.837629, -15.597745, 30.442397, -172.516503, 41.638367, 47.448078, -154.174196, -6.561918]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.09730720520019531
additive_session_and_verification_main_effects,"{'median_reduction': 9667780054002260174, 'median_difference': 1316025816719208670, 'rank_biserial': 16689182868153573227}",preswap-eu-load-v3-final,load,observed_combined_shared_aggregate_effect,session_verification_interaction,1024,stage-wall-interaction,eu_load,1.0,high-load:exploratory,60,shared_itemwise + independent_aggregate - independent_itemwise - shared_aggregate; positive values mean the combined method saves more wall time than the sum of the two isolated main effects,15,0.021543971232073567,"[-179.6458445, 168.0679605]",-25.972632,"[-0.28897747838653276, 0.2711169213829092]",-0.041595652388078844,20,8,"[-0.49523809523809526, 0.5142857142857142]",0.01904761904761905,"[-371.583097, -93.414137, -168.493512, 84.180094, -463.1376, -197.576693, -338.407145, 168.974068, 540.463883, -84.40844, 25.388489, 86.997995, 384.579931, -409.711463, -77.333753, 360.578857, 399.846632, 426.717655, -190.798177, 167.161853]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.956329345703125
reference-itemwise,"{'median_reduction': 5170877137090248751, 'median_difference': 15667380354447376182, 'rank_biserial': 8977534143536699944}",preswap-eu-load-v3-final,load,batch-joint-presigning-batch-verification,complete_method_vs_reference,1,critical-pair-wall,eu_load,1.0,load-anchor:descriptive,0,,31,21.09429214371201,"[179.8182195, 228.7951745]",199.9779455,"[18.586983277745645, 22.599700248231358]",20.59071923995419,20,16,"[1.0, 1.0]",1.0,"[171.215875, 317.856203, 215.290944, 242.299405, 142.475348, 301.057117, 159.671438, 212.290456, 204.414084, 244.592061, 313.282183, 175.253247, 214.987104, 256.451422, 175.437237, 194.792495, 195.541807, 184.199202, 187.335424, 141.536222]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1.9073486328125e-06
reference-itemwise,"{'median_reduction': 902688632096627829, 'median_difference': 696920987590672548, 'rank_biserial': 13817812866022539186}",preswap-eu-load-v3-final,load,phase-coalesced-itemwise,phase_coalescing_vs_reference,1,critical-pair-wall,eu_load,1.0,load-anchor:descriptive,0,,31,20.12134881781006,"[176.9295395, 217.6870225]",194.606978,"[18.277800837987222, 21.264574188884108]",19.75597071460911,20,16,"[1.0, 1.0]",1.0,"[203.113575, 254.566445, 181.255304, 252.225426, 173.389636, 263.204714, 131.517298, 175.802092, 176.847555, 213.784963, 281.135875, 173.677282, 203.888532, 224.691269, 190.962958, 177.479486, 221.589082, 172.359368, 198.250998, 177.011524]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1.9073486328125e-06
phase-coalesced-itemwise,"{'median_reduction': 9430394144409546472, 'median_difference': 15285515688430933667, 'rank_biserial': 9624273813480872248}",preswap-eu-load-v3-final,load,batch-joint-presigning-itemwise,batch_joint_presigning_vs_phase_coalesced_itemwise,1,critical-pair-wall,eu_load,1.0,load-anchor:descriptive,0,,31,0.7518542190183843,"[2.1266014999999996, 12.987184500000001]",6.9848634999999994,"[0.27054843368154663, 1.631199352204702]",0.8630672502771635,20,16,"[0.0, 0.8761904761904762]",0.47619047619047616,"[-24.681726, 10.022197, 13.963888, 4.691155, -19.890184, 6.642853, -2.554048, 27.629873, 12.010481, 7.326874, 22.04362, 4.057668, 34.053277, 18.369588, 0.195535, 5.506722, 24.166664, -6.571079, 7.896981, -21.978812]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.06372261047363281
reference-itemwise,"{'median_reduction': 17817049147541366011, 'median_difference': 8583380033276032467, 'rank_biserial': 14442826899736099758}",preswap-eu-load-v3-final,load,batch-joint-presigning-itemwise,batch_joint_presigning_vs_reference,1,critical-pair-wall,eu_load,1.0,load-anchor:descriptive,0,,31,20.706359059342972,"[180.7090285, 240.501333]",199.3255785,"[18.738561608513283, 23.50791927526105]",20.37855506713818,20,16,"[1.0, 1.0]",1.0,"[178.431849, 264.588642, 195.219192, 256.916581, 153.499452, 269.847567, 128.96325, 203.431965, 188.858036, 221.111837, 303.179495, 177.73495, 237.941809, 243.060857, 191.158493, 182.986208, 245.755746, 165.788289, 206.147979, 155.032712]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1.9073486328125e-06
batch-joint-presigning-itemwise,"{'median_reduction': 4377606223476603960, 'median_difference': 2818209263142033671, 'rank_biserial': 13497648249549125382}",preswap-eu-load-v3-final,load,batch-joint-presigning-batch-verification,batch_verification_with_batch_joint_presigning,1,critical-pair-wall,eu_load,1.0,load-anchor:descriptive,0,,31,0.4898923452301333,"[-12.260297, 16.9834805]",9.4805895,"[-1.5286234449280245, 2.152514635521265]",1.2114724258920855,20,16,"[-0.3047619047619048, 0.6666666666666666]",0.20952380952380953,"[-7.215974, 53.267561, 20.071752, -14.617176, -11.024104, 31.20955, 30.708188, 8.858491, 15.556048, 23.480224, 10.102688, -2.481703, -22.954705, 13.390565, -15.721256, 11.806287, -50.213939, 18.410913, -18.812555, -13.49649]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.4304332733154297
phase-coalesced-itemwise,"{'median_reduction': 11608005901630873920, 'median_difference': 8145932647343630385, 'rank_biserial': 8145578387017006885}",preswap-eu-load-v3-final,load,phase-coalesced-batch-verification,batch_verification_with_phase_coalescing,1,critical-pair-wall,eu_load,1.0,load-anchor:descriptive,0,,31,1.828813185132829,"[1.057657, 21.102233]",14.468135499999999,"[0.13184224067777547, 2.6292988344143398]",1.7994801711749218,20,16,"[0.38095238095238093, 0.9523809523809523]",0.7333333333333333,"[-0.873612, 30.464543, 19.360454, 20.265314, -7.78885, 21.939152, 18.705152, 10.494284, 44.242209, 35.784572, 61.952973, 6.311609, 1.718695, 17.642578, -12.24527, -1.315472, 26.131148, 0.396619, 11.293693, -9.316446]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.002712249755859375
phase-coalesced-batch-verification,"{'median_reduction': 12838153295886038228, 'median_difference': 10151893044822277580, 'rank_biserial': 8614978183425218466}",preswap-eu-load-v3-final,load,batch-joint-presigning-batch-verification,batch_joint_presigning_vs_phase_coalesced_aggregate,1,critical-pair-wall,eu_load,1.0,load-anchor:descriptive,0,,31,-0.6087788802892182,"[-22.6673525, 12.780395]",-4.0080475,"[-2.8784133438329094, 1.616969881497082]",-0.5085893395344964,20,16,"[-0.6571428571428571, 0.3142857142857143]",-0.20952380952380953,"[-31.024088, 32.825215, 14.675186, -30.191335, -23.125438, 15.913251, 9.448988, 25.99408, -16.67568, -4.977474, -29.806665, -4.735644, 9.379877, 14.117575, -3.280451, 18.628481, -52.178423, 11.443215, -22.209267, -26.158856]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.4304332733154297
additive_session_and_verification_main_effects,"{'median_reduction': 17642494181119582859, 'median_difference': 11063265354279002199, 'rank_biserial': 657456978434877456}",preswap-eu-load-v3-final,load,observed_combined_shared_aggregate_effect,session_verification_interaction,1,critical-pair-wall-interaction,eu_load,1.0,load-anchor:descriptive,0,shared_itemwise + independent_aggregate - independent_itemwise - shared_aggregate; positive values mean the combined method saves more wall time than the sum of the two isolated main effects,31,-1.3419068381882542,"[-18.488874, -0.46224750000000003]",-4.2160285,"[-2.2923615618227933, -0.057153166128892936]",-0.5309265829644614,20,16,"[-0.8476190476190476, 0.05714285714285714]",-0.4380952380952381,"[-6.342362, 22.803018, 0.711298, -34.88249, -3.235254, 9.270398, 12.003036, -1.635793, -28.686161, -12.304348, -51.850285, -8.793312, -24.6734, -4.252013, -3.475986, 13.121759, -76.345087, 18.014294, -30.106248, -4.180044]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.08969497680664062
reference-itemwise,"{'median_reduction': 9890480907704984874, 'median_difference': 17018628213085241854, 'rank_biserial': 12679968340194843683}",preswap-eu-load-v3-final,load,batch-joint-presigning-batch-verification,complete_method_vs_reference,64,stage-wall,eu_load,2.288818359375e-05,high-load:H3-secondary-system-contrast,12,,31,41.473513626283236,"[3172.710391, 3337.701372]",3275.7272175,"[40.86701166781009, 42.11847515853798]",41.49606388650615,20,16,"[1.0, 1.0]",1.0,"[3269.759515, 3281.69492, 3389.661832, 3354.676789, 3200.601848, 3133.652335, 3044.567734, 3320.725955, 3169.384057, 3108.154094, 3090.130993, 3360.40633, 3176.036725, 3458.718666, 3311.726414, 3383.231036, 3167.607512, 3301.827309, 3449.779036, 3208.857417]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1.9073486328125e-06
reference-itemwise,"{'median_reduction': 13473655476235731452, 'median_difference': 15744426901394037853, 'rank_biserial': 16603869456508263457}",preswap-eu-load-v3-final,load,phase-coalesced-itemwise,phase_coalescing_vs_reference,64,stage-wall,eu_load,0.00011444091796875,high-load:exploratory,60,,31,38.68293074398658,"[2981.322833, 3087.052585]",3031.930587,"[38.312052108695994, 39.02793001868231]",38.559474678974496,20,16,"[1.0, 1.0]",1.0,"[3075.378111, 3034.399954, 3121.076248, 3095.063217, 2994.683895, 2942.214369, 2836.355884, 3005.259855, 3063.512118, 2967.961771, 2858.846234, 3149.682368, 2949.092291, 3241.597556, 3079.041953, 3218.148123, 2941.830799, 3029.46122, 3176.672127, 3014.678652]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1.9073486328125e-06
phase-coalesced-itemwise,"{'median_reduction': 13213101904580260777, 'median_difference': 11551388347802674903, 'rank_biserial': 10894482883061550341}",preswap-eu-load-v3-final,load,batch-joint-presigning-itemwise,batch_joint_presigning_vs_phase_coalesced_itemwise,64,stage-wall,eu_load,1.0,high-load:exploratory,60,,31,-0.3435567645479417,"[-46.720977000000005, 8.931972]",-18.1610875,"[-0.9669357137685609, 0.18654831241915013]",-0.3798433490574947,20,16,"[-0.780952380952381, 0.1619047619047619]",-0.3238095238095238,"[36.766288, -12.443948, -7.510579, 26.78959, -41.988681, -43.863061, -56.34485, 97.501484, -17.887043, -18.435132, -13.120638, 114.54803, -52.572812, -49.578893, -33.172945, -107.118567, -50.305005, 50.22423, 25.374523, -173.477573]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.21616744995117188
reference-itemwise,"{'median_reduction': 13564902491085791614, 'median_difference': 7183442335329717735, 'rank_biserial': 16491358055429406517}",preswap-eu-load-v3-final,load,batch-joint-presigning-itemwise,batch_joint_presigning_vs_reference,64,stage-wall,eu_load,0.00011444091796875,high-load:exploratory,60,,31,38.471770665045945,"[2923.9389735, 3111.5869775]",3045.7470415,"[37.63135828163291, 39.295920010969056]",38.6347283507102,20,16,"[1.0, 1.0]",1.0,"[3112.144399, 3021.956006, 3113.565669, 3121.852807, 2952.695214, 2898.351308, 2780.011034, 3102.761339, 3045.625075, 2949.526639, 2845.725596, 3264.230398, 2896.519479, 3192.018663, 3045.869008, 3111.029556, 2891.525794, 3079.68545, 3202.04665, 2841.201079]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1.9073486328125e-06
batch-joint-presigning-itemwise,"{'median_reduction': 14848589187050805267, 'median_difference': 1103337631544893857, 'rank_biserial': 13811419911585834901}",preswap-eu-load-v3-final,load,batch-joint-presigning-batch-verification,batch_verification_with_batch_joint_presigning,64,stage-wall,eu_load,2.288818359375e-05,high-load:H1-aggregate-within-shared,12,,31,4.866131825834113,"[227.4829205, 266.2787045]",247.81950999999998,"[4.728806901794798, 5.4686275590385005]",5.1616758774631055,20,16,"[1.0, 1.0]",1.0,"[157.615116, 259.738914, 276.096163, 232.823982, 247.906634, 235.301027, 264.5567, 217.964616, 123.758982, 158.627455, 244.405397, 96.175932, 279.517246, 266.700003, 265.857406, 272.20148, 276.081718, 222.141859, 247.732386, 367.656338]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1.9073486328125e-06
phase-coalesced-itemwise,"{'median_reduction': 15743713114235554073, 'median_difference': 11481390699918997290, 'rank_biserial': 6275512896335602778}",preswap-eu-load-v3-final,load,phase-coalesced-batch-verification,batch_verification_with_phase_coalescing,64,stage-wall,eu_load,0.00011444091796875,high-load:exploratory,60,,31,4.71442700962538,"[193.537517, 263.60433]",232.62756000000002,"[4.037890941184793, 5.461929371729358]",4.823938284589809,20,16,"[1.0, 1.0]",1.0,"[225.945047, 285.863037, 210.949533, 275.664495, 191.793618, 145.955884, 276.377706, 236.167853, 184.789267, 176.069757, 257.258456, 259.029572, 235.073473, 270.53015, 268.179088, 153.070102, 230.181647, 311.365747, 195.281416, 155.235883]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1.9073486328125e-06
phase-coalesced-batch-verification,"{'median_reduction': 8638598617936940548, 'median_difference': 16737804739035711227, 'rank_biserial': 14821431428608281739}",preswap-eu-load-v3-final,load,batch-joint-presigning-batch-verification,batch_joint_presigning_vs_phase_coalesced_aggregate,64,stage-wall,eu_load,1.0,high-load:H2-envelope-beyond-phase-coalescing,12,,31,-0.1772927555588754,"[-37.2227525, 13.068573]",-21.01231,"[-0.8130411539563807, 0.28398785494420975]",-0.46211523586416,20,16,"[-0.6857142857142857, 0.3142857142857143]",-0.19047619047619047,"[-31.563643, -38.568071, 57.636051, -16.050923, 14.124335, 45.482082, -68.165856, 79.298247, -78.917328, -35.877434, -25.973697, -48.30561, -8.129039, -53.40904, -35.494627, 12.012811, -4.404934, -38.999658, 77.825493, 38.942882]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.47490501403808594
additive_session_and_verification_main_effects,"{'median_reduction': 6433879068678643276, 'median_difference': 13162675737246722006, 'rank_biserial': 5335261090754273009}",preswap-eu-load-v3-final,load,observed_combined_shared_aggregate_effect,session_verification_interaction,64,stage-wall-interaction,eu_load,1.0,high-load:exploratory,60,shared_itemwise + independent_aggregate - independent_itemwise - shared_aggregate; positive values mean the combined method saves more wall time than the sum of the two isolated main effects,31,0.179397306232562,"[-22.16368, 49.1755205]",-7.8255765,"[-0.4559405696062472, 1.0240173530165677]",-0.16226468734014626,20,16,"[-0.4857142857142857, 0.5428571428571428]",0.05714285714285714,"[-68.329931, -26.124123, 65.14663, -42.840513, 56.113016, 89.345143, -11.821006, -18.203237, -61.030285, -17.442302, -12.853059, -162.85364, 44.443773, -3.830147, -2.321682, 119.131378, 45.900071, -89.223888, 52.45097, 212.420455]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.8408222198486328
